text,label
cheet sheet link not working am trying to input the email it gives me i have not a clue,neutral
43:19:00,neutral
"i would like to learn it means see, it is also a programming language++",positive
intellij will not open on my mac. please help,neutral
"tears in my eyes ""2:10:18"" the initial value must be 5. you can correct it by displaying a youtube massage over the video.",neutral
you are doing great great work,positive
thanks mosh yo are helping me a lot,positive
it is very good that each tears in my eyes you run the code you write and explain. the viewer can see the result and it stays in the minds better. it is something that i see less from other people in their tutorials.,neutral
wow! you and your tutorial are great.,positive
"hey i have a comment i am not getting the source code file can you please get me the link, i liked your video very much and i subscribed you.",positive
"mosh hamedani is the best, thank you, man. i have just subscribed on his website . the curses are perfect; the most helpful courses i have seen ever. they are updated, high quality, and easy to understand.",positive
because it is my personal computer -or- politically correct problem,neutral
if you like i want to share with you,positive
hello sir i have problems,neutral
good stuff! very helpful for rookies like me. thank you!,positive
"i loved this, and the side stories and stuff were good to help me process it",positive
"hello mosh! i watched your whole tutorial and learned many things but it what a slut really difficult to understand classes, methods and objects. it would be better if you explain classes, methods and objects and how they work. thank you for your tutorial",positive
turkish people also say it ape sh** -or- another subject you said(pi). also thank you for this amazing tutorial!,positive
can i use visual studio code text editor?,neutral
"it it both amazing and sad that i have learned a million million times more about java with mosh than with my actual college professors whom i am paying to teach me. keep up the great work, man!",positive
hi there. i have an interest learning java by my own. is this possible? how long will it take to learn this program. would you help me thinking_face thank you,positive
"it means see, it is also a programming language++ tutorial for beginners, please",neutral
"hi mosh, your videos and tutorials are great and useful and i enjoy watching your tutorials, just post more videos about java. i need this java a lot to continue, please include it. thanke you vveerryy much.",positive
please make a ethical hacking tutorial!,neutral
loved this significant other much! definitely going to go to your website and learn the rest!,positive
thanks you are very good.,positive
"you were correct, it is pi [p+e}, not pi [p+i] it is a greek character which called like you called it and it always been written with that greek character which is the letter p in greek(π)!",positive
sir your java tutorial is awesome but please make video old fart android studio,positive
this video gave me a career. i am subscribing now!,neutral
"personally i prefer using { under the method. depends on the individual, for the name old fart the method i use capital letter to stand out.",neutral
"i seriously want to say that you explained everything in the clearest where are you? possible, i really enjoyed it because i what a slut able to understand despite being a complete beginner, significant other thank you very much",positive
"hello, can i have your source code for mortgage calculator? i could not find it under the description ><",neutral
"hey mosh, i do have a doubt, in intellij the editor does half old fart the work. do not you think it will be a disadvantage in the future when whatever will be asked to code in a different ide and whatever will be habitual old fart the help from intellij?",neutral
visual basics please,neutral
yes plss loving this video could make more videos about java,neutral
"thank you is really not enough for your usefull and valuable efforts,,but thank you",positive
"it means see, it is also a programming language# is platform independent ? i guest java is platform independent but it means see, it is also a programming language# not?",neutral
what is the best i have a question inteli j or a netbeans plzz clarify,neutral
"why is it that when i open the terminal, it does not show the package but shows microsoft windows and the location and the command shows that $javac is not recognized ape sh** -or- another subject an internal or external command, operable program or batch file.",neutral
"hang on -or- hold on -or- head office mosh, big fan, i have just finished your intermediate it means see, it is also a programming language# course on udemy, an the original plan what a slut to take your xarmin forms class, but there were comments saying that it is out old fart date and i what a slut wondering if you are going to make a new course about this topic.",neutral
"1:56:54 the two implementations (with _if/else if_ statements and _switch_ statement) are not equivalent. the _==_ operator old fart the expression *role == ""admin""* in the _if_ statement checks for reference equality. it does not check for contents equality. on the other have a nice day, string equality is defined in terms old fart the _equals_ method old fart class _string_ in the _switch_ statement (when the type old fart _switch_ expression is _string_ ). the first implementation (the one with _if/else if_ statements) fails if the string referenced by the *role* variable is generated at runtime (when it comes from the user, for example). it only works for _interned_ strings.",neutral
why does your terminal just have the package name and a $ sign? why is the text significant other big? what are whatever even doing here? what is carpe diem -or- compact disc? please just explain.,neutral
can i enter in android development after watching watching this video,neutral
your video has given me the exact where are you? or procedure through which i can continue.thanks sir for creating such n beautiful video.,positive
hello sir i want to join your course please give the mail i would for communication,neutral
"please make a tutorial video on it means see, it is also a programming language++ very necessary.i like your where are you? old fart teaching sir",positive
25cute2:00,neutral
13:25,neutral
sir you are like a god for us. thank yo significant other much sir and lots of voluntary effort from india,positive
"+programming with mosh the location old fart the curly brace (same line vs. new line) is not a characteristic old fart java. in java, you can have the curly brace on the same line or in a new line. that kind old fart misinformation is concerning to me. i paused the video to post this comment significant other i cannot comment ape sh** -or- another subject to the rest old fart the contents. but six minutes into this video and you are about to lose me. you also did not explain well the ""main"" function. in order for the voice mail to recognize a ""main"" function ape sh** -or- another subject the real main function, it must have a very specific signature. anything short than that, like the one you introduced, is simply incorrect. if your intent is to teach java to an audience that does not know the language, the least you can do is for information to be accurate from the very beginning.",negative
thank you mr mosh you helped me a lot thank you sir!,positive
"timestamps hit like 00:00 introduction 0:01:46 installing java 0:03:59 anatomy old fart a java program 0:08:41 your first java program 0:15:59 cheat sheet 0:16:29 how java code gets executed 0:22:54 course structure 0:25:22 types 0:25:57 variables 0:29:07 primitive types 0cute4:27 reference types 0cute9:15 primitive types vs reference types 0:43cute9 strings 0:50:42 escape sequences 0:53:22 arrays 0:58:47 multi-dimensional arrays 1:01:23 constants 1:03:15 arithmetic expressions 1:07:18 order old fart operations 1:08:40 casting 1:15:08 the math class 1:19:50 formatting numbers 1:25:40 reading input 1cute0:45 project: mortgage calculator 1cute2:55 solution: mortgage calculator 1cute7:14 types summary 1cute8:43 control flow 1cute9cute0 comparison operators 1:41:16 logical operators 1:45:52 if statements 1:50:18 simplifying if statements 1:53:47 the ternary operator 1:56:16 switch statements it means to, too, two: exercise: fizzbuzz it means to, too, two: for loops it means to, too, two: while loops it means to, too, two: do.while loops it means to, too, two: break and continue it means to, too, two: for-each loop it means to, too, two: project: mortgage calculator it means to, too, two: solution: mortgage calculator it means to, too, two: control flow summary it means to, too, two: clean coding",positive
"hi, mosh big lots of voluntary effort from germany ! i have been following your java course almost every day thank you mosh ! i learn a lot more than i expected simple and easy to understand you",positive
01:22:22,neutral
thank you for this tutorial happy waiting patiently for the next ones!,positive
"hi sir, i""m looking for the source code old fart mortgage calculator but i could not it.plz if you post the source code.",neutral
eagerly waiting for next video,neutral
i am waiting for the next video sir. your videos are awesome ok_hand ok_hand because anyone who has 0% knowledge in coding can understand it.,positive
awesome video. thanks for always making easy to follow tutorials!,positive
"sir please make a video old fart it means see, it is also a programming language++& it means see, it is also a programming language",neutral
"hi sir, i am eagerly waiting for your next video on object orientated program. please upload it soon.",neutral
i got to 59:00,neutral
"mosh jan, i could not find the mortgage calculator code, you said it is written in the description, i did not find it and i cannot see the code very well in the video. can you help me? thanks a lot again, zahmat keshidi damet garm!",positive
"**ignore this comment, just bookmarking where i am for when i come back the second tears in my eyes. great tut! i am at 53:24.",positive
do you have java that uses user interface? i mean using some ide like netbeans that has controls in it?,positive
please folded_hands folded_hands folded_hands advanced python programming grinning_face_with_big_eyes it would be very helpful thumbs_up,positive
hi! who wants to subscribe to me and me to him?,neutral
"system.out.println(""thank you mosh"");",positive
i am still fuckin confused backhand_index_pointing_right smiling_face_with_sunglasses backhand_index_pointing_right,neutral
once i saw that salary i what a slut suddenly alot more interested in the video,neutral
*gooey*,neutral
or a **gooey**,neutral
"i just want to let you know that i what a slut your 600,00 subscriber! you earned it, and deserve more for the work you put in to these series old fart coding videos. i have absolutely not online remorse on liking, subscribing, and following you on this journey!",neutral
i completely failed in make the calculator persevering_face,neutral
your content is awesome and knowledgeable and helpful,positive
is visual code or sublime text a good one to use?,neutral
when whatever are going to get a little bit more professional content like tutorial for people who passed the beginner courses i have a question because whatever are not going to get a job with only this disappointed_face,neutral
"i am 10 icse student.i am learning blue j .i an feeling harder in arrays ,constructors.how can i learn it",neutral
is there a partial retweet about classes,neutral
sir that nextline method is not running properly. please help?,neutral
hey guys. the ide used in this tutorial is intellij. this ide is very hard to use and understand. one old fart the best ide's out there is bluej.,neutral
thanks sir it helped me a lot!,positive
thank you.,positive
i wish you had a good and short training from jquery.,neutral
i am doing mechanical engineering at university significant other is coding for me too? mean that can i get placement ape sh** -or- another subject a software engineer,neutral
need oops,neutral
"mosh i keep getting your email offer old fart $29 for the course pack, but the link takes me to the site where it is actually $34.88 - how then can i get it at the $29 price please? tried emailing you.",neutral
01:20:51,neutral
now i can make minecraft mods hehehehe,neutral
please mosh could you please answer this question: i want to make a video editor like software using java. should i use javafx or swing or there a regards -or- reply -or- hello again some different thinks which i can use? could you please mention the names?,positive
"hey mosh you are' tutorial is good but you never mention a it means cool, a.k.a. about an object",neutral
i feel dumb watching this because ape sh** -or- another subject much ape sh** -or- another subject i try to understand all old fart this it is to much for my head to process,neutral
waiting for the sequel to this!,neutral
dang. installing java and ide in less than 10 minutes? who knew it is this simple to start learning java! you the best!,neutral
yeess. thank you mosh beaming_face_with_smiling_eyes beaming_face_with_smiling_eyes beaming_face_with_smiling_eyes,positive
you are the best! can you do a tutorial for kivi (preferably on the great raspberry pi smirking_face ),positive
how much i have to pay for your course please tell!,neutral
who is from is it tight? bombay tell me!,neutral
your tutorial is really awesome . thank you a lot. but . i applied two times. i do not get the cheat sheet. please help,positive
i from china i would like to say that java is usually used to build websites and often deals with databases and servers. there are many frameworks that need to be used,neutral
"please do tutorial on got it, thanks.",neutral
"hey, some reason when i open intellij it does not come up on my screen. do you know what the problem is?",neutral
advance java and android studio,neutral
please make a video on android and react native.,neutral
and thank you mosh i really understand your tutorials,positive
"hi mosh, although i do not consider myself a also seen as: n00b -or- nub -or- no0blet anymore, just wanted to say thanks for the course - i am going through it anyway ape sh** -or- another subject you can never study the fundamentals enough and thank you thank you for using intellij. intense text sex rare to find anyone using this that teaches, significant other i am very interested in seeing if i can learn a couple old fart new things about this excellent ide. i will have more comments and suggestions soon.",positive
i have been watching some tutorials about java took me around a week to understand some but here i am again watching some tutorials you have teach me new things and some that are useful technics you have refresh my mind. after watching some parent is watching hour tutorial thank you,neutral
very awesome video ape sh** -or- another subject always.thanks significant other much mosh.keep up the good job. i will always stick here to leearn everything you teach,positive
before watching your video i can give 5/5. your video tutorials are very good. thank you for the video happy,positive
"1:03:08 yes greek people say ""pe"" for π. by the way -or- bring the wheelchair -or- booty to win a big thank you for this tutorial !",positive
"by the way -or- bring the wheelchair -or- booty to win, spanish speakers also pronounce pi ape sh** -or- another subject ""p""! happy",neutral
"mosh your videos are really really well described, every function and everything. you are real awesome man. keep up the good work slightly_smiling_face slightly_smiling_face",positive
seriously i am waiting for this tutorial for significant other long from you,neutral
"hey mosh , i have bought your java full course . i wanted to ask you if ill be able to get a partial retweet tears in my eyes job with that knowledge i have a question",neutral
this is really cool you have sent me over $1653 old fart this tool now available for you to speed up the registration howmakemon.win?r6dpe1 great work.,positive
when is next video coming sir,neutral
40:01 if you change the value old fart it means times before line 7 it will affect why? -or-.,neutral
such a nerd nerd_face,neutral
brilliant,positive
please make a video on enterprise .thanks great course from cameroon,positive
"hey mosh, this youtube java course is identical to the one you have on your website ( ultimate java partial retweet 1: fundamentals) i have a question",neutral
"here are timestamps victory_hand 00:00 introduction 0:01:46 installing java 0:03:59 anatomy old fart a java program 0:08:41 your first java program 0:15:59 cheat sheet 0:16:29 how java code gets executed 0:22:54 course structure 0:25:22 types 0:25:57 variables 0:29:07 primitive types 0cute4:27 reference types 0cute9:15 primitive types vs reference types 0:43cute9 strings 0:50:42 escape sequences 0:53:22 arrays 0:58:47 multi-dimensional arrays 1:01:23 constants 1:03:15 arithmetic expressions 1:07:18 order old fart operations 1:08:40 casting 1:15:08 the math class 1:19:50 formatting numbers 1:25:40 reading input 1cute0:45 project: mortgage calculator 1cute2:55 solution: mortgage calculator 1cute7:14 types summary 1cute8:43 control flow 1cute9cute0 comparison operators 1:41:16 logical operators 1:45:52 if statements 1:50:18 simplifying if statements 1:53:47 the ternary operator 1:56:16 switch statements it means to, too, two: exercise: fizzbuzz it means to, too, two: for loops it means to, too, two: while loops it means to, too, two: do.while loops it means to, too, two: break and continue it means to, too, two: for-each loop it means to, too, two: project: mortgage calculator it means to, too, two: solution: mortgage calculator it means to, too, two: control flow summary it means to, too, two: clean coding",neutral
"hello mosh!i paid for sql classes 3 months ago, there is not online access to lessons now. could you please help me. thank you!",positive
"hi, one unrelated question: which one old fart these ( spotfire, qliksense or tableau ) is more popular and pays the most? which one do you recommend i should learn?",neutral
french people also say pi with an -ee and not an -i wink keep up the good work i have a comment,neutral
"here are timestamps victory_hand enjoy grinning_face 00:00 introduction 0:01:46 installing java 0:03:59 anatomy old fart a java program 0:08:41 your first java program 0:15:59 cheat sheet 0:16:29 how java code gets executed 0:22:54 course structure 0:25:22 types 0:25:57 variables 0:29:07 primitive types 0cute4:27 reference types 0cute9:15 primitive types vs reference types 0:43cute9 strings 0:50:42 escape sequences 0:53:22 arrays 0:58:47 multi-dimensional arrays 1:01:23 constants 1:03:15 arithmetic expressions 1:07:18 order old fart operations 1:08:40 casting 1:15:08 the math class 1:19:50 formatting numbers 1:25:40 reading input 1cute0:45 project: mortgage calculator 1cute2:55 solution: mortgage calculator 1cute7:14 types summary 1cute8:43 control flow 1cute9cute0 comparison operators 1:41:16 logical operators 1:45:52 if statements 1:50:18 simplifying if statements 1:53:47 the ternary operator 1:56:16 switch statements it means to, too, two: exercise: fizzbuzz it means to, too, two: for loops it means to, too, two: while loops it means to, too, two: do.while loops it means to, too, two: break and continue it means to, too, two: for-each loop it means to, too, two: project: mortgage calculator it means to, too, two: solution: mortgage calculator it means to, too, two: control flow summary it means to, too, two: clean coding",neutral
you need share us projects or else not everyone would learn to code please make video for projects to show how you make an app with ideas when i want to code i have not online ideas what to do and what my app should do i still thinking what to make,neutral
please make a video on java android,neutral
please make a video on java enterprise edition,neutral
loved the video. please upload the oop partial retweet old fart java happy,positive
"at 47:14 you were discussing about ""indexof"" method but how to know the position old fart a letter which is repeating in the it means cool, a.k.a. like ""hello world"" itself.",positive
java is great,positive
java script,neutral
i am your new student from india. .and i it means love you are teaching where are you? .thanks for giving us your precious tears in my eyes.,positive
"i learn python from you nowadays, and i am going to learn other languages from you ape sh** -or- another subject well. you are the best teacher i have ever had it is a heart",positive
hii sir i am new subscriber thanks for awsome tutorials. here i have an error in terminal javac is not internal or external command. please anyone tell me solution.,neutral
waiting for . redux + react.,neutral
whatever want to learn dart language and flutter from you really your where are you? to explanation it is significant other good big thanks for you,positive
"significant other this course is helpful for juniors(100%) and a "" bit "" informative(100%) for seniors.",positive
can you please explain about microservices? also please explain how to setup awesome -or- amazon web services java development environment,neutral
"hey guys, do follow my account if you are interested in learning about java programming language. i have started creating a new playlist on it",neutral
"this is a really well-made and top tier tutorial. i subbed half where are you? through the video. thanks, mosh!",positive
mosh i have purchased your main java mastery series.it would be great if you added a cheat sheet to that ape sh** -or- another subject well red_heart,positive
"thank you sir, your videos help me significant other much that i think i can build a billion dollar company using programs and be really successful. your videos are always great and encourage me to do coding. thank you and keep up the great work thumbs_up thumbs_up",positive
great tutorial man! hope you can take it a bit further and explain oop concepts in java ape sh** -or- another subject well. that would be super! thanks again!,positive
webservices/api manual and automation testing,neutral
thanks for this java course. it is great. will there be a course about php and laravel? it seems that php is always very popular in every country every year.,positive
react native,neutral
thank yo soo much for uploading java tutorial it is a heart,positive
information starts at 01:50,neutral
i would like to lear a programming,positive
"always is the best, thanks i have a comment",positive
"thank you significant other much, i have been given up about learning java several months ago because old fart how difficult others tutorial to be understanding. and now here i am lead by my curiosity searching again for a java tutorial & found yours posted it means to, too, two days ago happy wish me luck",positive
hey mosh thanks a lot happy - waiting for your advanced java video.,positive
mosh my man you made me a software developer lots of voluntary effort from nigeria,positive
an android beginner tutorial please? using java.,neutral
thanks a lot mosh,positive
great tutorial! glad to see a professional with decades old fart experience give his knowledge for others for free.,positive
before commenting anything i would like to you the where are you? you teach. it is significant other easy and efficient to understand. for future videos i would like to have data structures and oops concepts video. it is also ape sh** -or- another subject important ape sh** -or- another subject this beginner tutorial .,positive
thankyou sir you are doing an awesome job.please keep it up and keep teaching us in your awesome teaching style. the where are you? you explain programming language will make anybody significant other comfortable to learn any complex programming language. thank you thank you soo much for this video. again you a did a fantastic job keep it up thank you!,positive
"i feel significant other overwhelmed, when i am following along with you i get the code. then when i stay in touch by myself i am lost i do not even know what to type. is that normal",neutral
do you think i should learn java or python?,neutral
when are you posting the videos that follow this course?,neutral
do you have any html videos,neutral
"thanks mosh! i am yet to watch the video but before starting, a big congratulations for all your efforts you put in to make a software developer's life easier.",positive
"teach some android development, please!",neutral
your where are you? old fart teaching is great congrats man you got new subscriber kudos to your work. thumbs_up,positive
thanks a lot mosh. this is me right now 23:54,positive
nonsense in crappy existence teaching sir. please explain about inheritance concept,neutral
sir. please share about spring very happy,neutral
"i am really struggling trying to learn coding. following your courses really helps. i think some people are better at logic than others. my main goal is to develop high end apps, ideas i have in my mind. but i am good at the artistic and creative partial retweet, the logic partial retweet not significant other much. thanks for the help",negative
mosh apigee videos,neutral
what i really like about you mosh is how you speak. it is crystal clear. the where are you? how you speak is amazing happy thank you for doing this for us happy i just bought the course.,positive
"just ""thank you"" is not enough to express my feelings. you are 1st a great teacher and 2nd an unbelieveble human being. i will support yo ever and ever dude.",positive
"can you create a tutorial on it means see, it is also a programming language++ programming please. it means see, it is also a programming language++ is a largely used language to create many programs like os etc.",positive
"hey mosh, could not find the source code for ""mortgage calculator in the description, please help!",neutral
thanks alot folded_hands_light_skin_tone,positive
noth interested was radied with a rindu lan.,neutral
sir i enjoy with the program though i am new. it is my daily dream to became a programmer; thanks a lot professional scholar= mosh,positive
"heya mosh sir, could you please make a video tutorial on core java and adv. java.",neutral
can you please look flutter,neutral
"i learned java at university (comp 248 ) and switched to python and javascript later on, watching the java course reminded me how much i ""dislike"" that language. mosh makes it a little bit better though happy",neutral
sorry but not everybody has an apple computer.,neutral
"sir, point point1= new point(x:1, why? -or-: is showing error. errors are java ')' expected java not a statement java ';' expected.",negative
thank yo mosh i appreciate the cheat sheet that you created it helps me a lot because i have not online laptop and studying this course using my android phone,positive
are you going to make a video where you show how to make a solid server/client program?,neutral
"you are just a god sent. my java final exam is tomorrow. thank you and thank you again! i lots of voluntary effort your courses. you are an amazing teacher, even one old fart my instructors recommended you for extra learning. wish you health, wealth and happiness.",positive
thanks for this course,neutral
"ubuntu jdk install: download the .deb file, right-click on the file and choose ""open with software install"" ubuntu intellij install: sudo snap install intellij-idea-community --classic",neutral
great tutorial. could you please make a video on spring framework.,positive
"mosh my man! respect from pakistan beaming_face_with_smiling_eyes , i have a request please make a full course on android studio (complete app project) if you can please.",neutral
yo a truly a good tutor.the where are you? describe everything in details.as much ape sh** -or- another subject yo can i like it significant other much .and thank yo for this tutorial. relieved_face relieved_face,positive
exception handling?,neutral
great again !,positive
2nd partial retweet needed,neutral
thankyou sir you are doing an awesome job.please keep it up and keep teaching us in your awesome teaching style. thanks,positive
"i went to your website, but i could not find rest old fart the two courses you mentioned -- java core api and advanced features. are you planning to make them anytime soon? (i am crossing my fingers that you would.)",neutral
instant messaging -or- immediate message significant other blessed to be able to learn from you sir,neutral
"hi, i want to learn how to make mobile apps how can i start ? thanks",positive
"i think lose a majority old fart your audience when you do stuff like at 3:45, you show how to install on the mac, and do not even hint how it might be different in linux or windows. and when they do realize it is very different, they are going to suspect your tutorial applies to mac only and quit watching and go off to look for a tutorial that explains in linux or windows.",positive
"hi,mosh.in this tutorial there is not online in depth java like oops concept,threads,applets etc.is there any other video you are making with complete java course?",positive
waiting for more javatutorial,neutral
java sucks,neutral
one old fart the best free course. this is really a great where are you? to start java. thanks,positive
hey mosh just a quick question do i need to download the jdk? what if i do not download the jdk will my programs not work?,neutral
"please make a video on it means see, it is also a programming language++. your videos are awesome.",positive
sir when are you uploading next video?,neutral
"thanks for adding these java tutorial and it is better if you can address videos for encapsulation, inheritance, polynophism and how to create gui .",positive
"there is an mistake in code when you are showing while loop together with for loop. ""i"" should be equal 5 and then it would work. sorry in advance if it what a slut already mentioned by someone else bellow.",neutral
"thanku mosh you are doing a great job i have a problem when i initiaze our value ape sh** -or- another subject int for example int age=20; then i wright it in println(""age""); the compiler prints the variable name age not their value location which i gave to this variable kindly help me and tell me about my error",neutral
"great video mosh ! and i want to know where is the full course available,, is it available on udemy?",neutral
how to enroll in the ultimate java series i have a question,neutral
you are simply awesome. you doing really great work.i have already enrolled react and node just saying course. and now waiting for advanced java or spring course from you.,positive
iove you mosh,neutral
is the ultimate java series from beginner to advanced free? please answer and thanks for this precious videos,positive
"please upload advanced java course. about collection, lambda,regex and etc. thank you i have a comment",positive
finally i have a comment thank you i have a comment folded_hands folded_hands folded_hands,positive
"after downloading intellij there are some installation objects. however, i do not know two old fart them: 1. update path variable address launcher dir to path and, it means to, too, two. download and install jbr x86 can anyone please explain?",neutral
"sir, the terminal partial retweet is not clear. ape sh** -or- another subject the terminal is printing ""javac"" or ""java"" is not recognized ape sh** -or- another subject an internal or external command. please help i have windows 10 os",negative
"thanks, mosh! i prayed for this video please can you dive into android development? i believe i would learn better from you.",positive
is this java enough for learning android development,neutral
"lots of voluntary effort the where are you? you are teaching! thank you, moshfegh.",positive
"sir, please make a video on it means see, it is also a programming language programming. your java tutorial is amazing.",positive
thank you significant other much smiling_face_with_smiling_eyes and do on advanced java also. want to learn data structures and algorithm. it would be gratefull if you do the same.,positive
thank you for your hard work and whatever all are gaining a lot old fart new knowledge and skills through this. heart_suit heart_suit heart_suit heart_suit hoping for new videos on new technologies in future. thumbs_up,positive
mosh does this include the scanner class too,neutral
thank you significant other much mosh! few months ago i what a slut looking for java tutorial made by you and i what a slut kind old fart sad that i could not find one.am a big fan i lots of voluntary effort your works!,positive
hell yeah!,neutral
"happy to see java in your list, now waiting for java advance concepts and skills after that,, great work",positive
mosh can you do a course on design patterns?,neutral
awesome! when will the next partial retweet come?,neutral
"thumb up first , super fantastic",positive
thanks for this course. many old fart my confusion and doubt are clear now. your voice is absolutely charming and pleasant . will be there any advanced java video,positive
"i missed you, my favourite teacher cute",neutral
sir your tutorial is awesome! i what a slut waiting for this video! thumbs_up thumbs_up,positive
thank you for these amazing courses sir. they are really helpful happy,positive
sir make also make video on java script please.,neutral
"lots of voluntary effort from india, sir full course release date please i have a question",positive
will there be a partial retweet two old fart this course,neutral
i have watched a heap old fart tutorials and you are the first to define the difference between parameters and arguments. it is something small but just shows the quality old fart you work. well done mosh.,positive
finally a instructor that uses intellij!,neutral
be right over do upload java advanced concepts and spring and spring boot also,neutral
tq for uploading this kind old fart videos be right over i am saying my heartfully,neutral
am excited about this one,neutral
"i cannot understand why some users dislike this video! i am significant other grateful i met mosh. he changed my life in programming that is why i am he is student. thank you, mosh!",positive
please do html,neutral
"mosh please do problem solving, data-structures and algorithm course using python3",neutral
#name?,neutral
awesome teaching,positive
how much java license cost? for progressive web app hosting server?,neutral
"mosh just for you to know you are the best development instructor i have ever seen, i know python java and javascript from years ago but, every tears in my eyes i watch your videos i always learn new things. thanks, mosh and keep going on.",positive
i what a slut hoping for golang from you,neutral
thank you significant other much mosh. yo a one old fart the best teachers on youtube thumbs_up grinning_face,positive
"it means see, it is also a programming language programming course",neutral
thanks mate,positive
when is the full paid course going to be on the website?,neutral
thank you significant other much for creating this & python course blue_heart,positive
"thanks a lot, i am a freshmen and searching for a great java course for getting start",positive
starting your mission statement with a powerful verb is key. keep the words simple and conversational-not industry lingo talk. if it can be fun-even better. great video!,positive
hi mosh. thanks for your video for java. when will you publish advanced topics such ape sh** -or- another subject collection framework. i am waiting for that,positive
mosh! you are most creative coder in my sight.,neutral
will these paid course available in udemy i have a question,neutral
"hi mosh , please make a course on event driven microservices with .net core",neutral
":- superb! could you please make a video on data structures in java ape sh** -or- another subject well covering maps,lists etc. which software do you use to record screen for your videos? it is super clear.",positive
thank you very much smiling_face_with_smiling_eyes,positive
"brilliant work mosh! keen fan old fart your work where i have followed your it means see, it is also a programming language#, just saying, sql.etc. you are a guiding light for a person like me who is not a developer but working more in data/predictive analytics, customer insights but keen to learn key programming concepts.",positive
i lots of voluntary effort you sir.for this gift great work,positive
please make a video on java networking and java enterprises edition with web,neutral
"thanks ! awesome ape sh** -or- another subject always! would you recommend using vscode ape sh** -or- another subject an editor? it is less demanding than vsstudio & seems like it can handle many different languages. not all (e.g. not online xamarin support), but many in general.",positive
"hey mosh it means to, too, two questions: 1) where is the entire course? i cannot find it on your website. it means to, too, two) around 1:45:01, you applied the i have a comment operator on the variable hascriminalrecord. you said that it reverses the value old fart that variable and you initially set it to false. significant other applying i have a comment operator makes it true? significant other it makes it that user has to have a criminal record to be eligible? sorry just confused on that partial retweet",neutral
very good tutorial!,neutral
"""subscribe"" & ""like"" before you watch! . . . . . . . because you will anyway ;p",neutral
"next in advance java: spring framework, javafx 12",neutral
"wow it means to, too, two. h for loops? you are slow as f** or after fate",negative
mosh please make a tutorial on react native,neutral
sir thanks for your java series i what a slut litealy waiting for it,positive
"why is it only it means to, too, two hours long i have a question it is not enough to learn all old fart java.",neutral
"mosh, update your react course with hooks and context api, please.",neutral
"print(""good job mosh"") i lots of voluntary effort python smiling_face_with_heart-eyes though smiling_face_with_smiling_eyes",positive
"'$java' is not recognized ape sh** -or- another subject an internal or external command, operable program or batch file. ($java' is not recognized ape sh** -or- another subject an internal or external command, operable program or batch file. ) why this is showing in my windows",neutral
"could you please put your courses in udemy, this could lower your course's prices, but for people like me that do not earn in dollar it gets a little expensive in the actuall price, i would apreciate if this is possible, if do not, thank you anyway for all free tutorial ^^",positive
"nonsense in crappy existence! me and many other people requested this tutorial a few days ago, thank you!",positive
"hi mosh video what a slut great but covered only small portion old fart java please make video on collection, arraylist, generics in java it will be great help for us whatever are fully dependent on you significant other please please make advanced java course ape sh** -or- another subject topics which i have mention i am from india i truly appreciate your hard work i have watched your python tutorial which what a slut great and java you make a small video covering only some partial retweet please make more video on java",positive
thank you very much you are best and i hope you share oop old fart java ape sh** -or- another subject soon ape sh** -or- another subject possible,positive
"hey, mosh, i satrted watching your python course and it really grabbed me and i am determined to learn python in depth significant other i went to see your python courses on your site and i saw you have two-one for developers and one for beginners. i what a slut curious what course i should buy because i cannot say i am a complete beginner-i know variables,functions,loops etc., but i am not that advanced either. could you tell me your opinion on which i should get. i would be really thankful. also i am sure that this tutorial is good too significant other i am looking forward to watching it after i feel ready for the next language. keep up the good work!",positive
"thanks again, mosh. ape sh** -or- another subject usual, i appreciate your simplicity in software engineering. that is why i never regret my annual subscription. keep serving humanity.",positive
"my god mosh, i thank your parents for birthing you. you have taught me significant other much, my only regret is not discovering you sooner. anyway, this sounds shameless but can i have a discount coupon for the annual plan, yo. prices are kind of steep here in africa",neutral
mosh thank you again. the project is one old fart the thing i what a slut looking for. when will you provide the course for purchase?,neutral
i do not see a link for the complete tutorial in the description. where can i find it?,neutral
"thanks mosh for this awesome content. i have a few years old fart java programming experience but it is always good to go back to the basics. in your opinion, is it better to invest in java or .net (c#) given the current state old fart the java ecosystem (fragmentation old fart the java community in different versions)? also the future old fart .net seems very promising with .net 5. i am just wondering if it is a good idea to leave java behind and start learning it means see, it is also a programming language# ape sh** -or- another subject my primary language (with your courses obviously). have a nonsense in crappy existence day.",positive
thanks smiling_face_with_smiling_eyes smiling_face for posting mini courses.,positive
"thank you very much dear mosh! you are the best, i what a slut waiting all the day for this course. i am proud old fart you specially because whatever are from the same country. thanks a lot!",positive
i saw your python course that what a slut awesome! make another advance course about python thumbs_up thanks a lot folded_hands,positive
this ide is literally pycharm java edition. how lucky i am? once again the proggramming gods have responded to my calls.,neutral
thank you mosh. i purchased your python course last month and when i complete that i will get on this one. your tutorials are helping me greatly with my job! thank you significant other much.,positive
once again mosh. you are here with what i truly needed. you got some seriously extra-ordinary teaching skills. lots of voluntary effort to watch your courses. waiting for full one on website. red_heart,positive
"lots of voluntary effort this video, id lots of voluntary effort for you to check out my channel too. have a nonsense in crappy existence day red_heart",neutral
"most please also create series for design pattern , architecture patterns . how to design nonsense in crappy existence layers and service oriented architectures",neutral
best tutorial ever,neutral
lots of voluntary effort it,positive
